,Paper,Material,Property,Value,Unit
2278,327 C3EE41948G.pdf,unknown,JSC,2.11,mAcm
2279,327 C3EE41948G.pdf,PC71BM/MoO3/Ag,PCE,7.80,%
2280,327 C3EE41948G.pdf,unknown,JSC,12.47,mAcm
2281,327 C3EE41948G.pdf,PEDOT:PSS/PThTPTI:PC71BM/Ca/Al,PCE,7.21,%
2282,327 C3EE41948G.pdf,PEDOT:PSS/PThTPTI:PC71BM/Ca/Al,FF,0.628,%
2283,327 C3EE41948G.pdf,PC71BM,FF,0.6559999999999999,%
2284,328 c3ra47098a.pdf,PC71BM,PCE,7.8,%
2285,328 c3ra47098a.pdf,unknown,PCE,9.2,%
2286,328 c3ra47098a.pdf,PC71BM,PCE,6.04,%
2287,328 c3ra47098a.pdf,unknown,FF,0.64,%
2288,328 c3ra47098a.pdf,unknown,JSC,11.10,mAcm
2289,328 c3ra47098a.pdf,unknown,VOC,0.85,V
2290,329 Cheng_et_al-2012-Chemistry_-_An_Asian_Journal.pdf,PDTCTTPQX/PC71BM(1:3,PCE,1.91,%
2291,329 Cheng_et_al-2012-Chemistry_-_An_Asian_Journal.pdf,PDTCTTPQX/PC71BM(1:3,JSC,7.33,mAcm-2
2292,329 Cheng_et_al-2012-Chemistry_-_An_Asian_Journal.pdf,PDTCTTBT/PC71BM(1:4,PCE,2.57,%
2293,329 Cheng_et_al-2012-Chemistry_-_An_Asian_Journal.pdf,PDTCTTPQX/PC71BM(1:3,VOC,0.62,V
2294,329 Cheng_et_al-2012-Chemistry_-_An_Asian_Journal.pdf,PDTCTTPQX/PC71BM(1:3,FF,0.42,%
2295,329 Cheng_et_al-2012-Chemistry_-_An_Asian_Journal.pdf,PDTCTTBT/PC71BM(1:4,FF,0.0803,mAcm-2
2296,330 Bronstein_et_al-2011-Macromolecular_Rapid_Communications.pdf,unknown,VOC,0.59,N/A
2297,330 Bronstein_et_al-2011-Macromolecular_Rapid_Communications.pdf,unknown,FF,0.49,N/A
2298,331 c2cc33718e.pdf,unknown,PCE,5.52,%
2299,331 c2cc33718e.pdf,"PC71BM),",VOC,0.67,V
2300,331 c2cc33718e.pdf,"PC71BM),",JSC,9.67,mAcm-2
2301,331 c2cc33718e.pdf,HOMO,VOC,0.77,V
2302,331 c2cc33718e.pdf,HOMO,VOC,0.80,V
2303,331 c2cc33718e.pdf,HOMO,FF,0.46,N/A
2304,332 ma302390z.pdf,DTBTBT-Bz,PCE,3.2,%
2305,333 c2cc18189d.pdf,PDITTBT/PC71BM(1,FF,0.414,%
2306,333 c2cc18189d.pdf,P3HT:DMPCBA,VOC,0.87,V
2307,333 c2cc18189d.pdf,PDIDTDTBT-based,VOC,0.92,N/A
2308,333 c2cc18189d.pdf,PDITTDTBT/PC71BM(1:4,VOC,0.92,V
2309,333 c2cc18189d.pdf,P3HT/PCBM-based,PCE,3.6,%
2310,333 c2cc18189d.pdf,PDITTDTBT/PC71BM(1:4,JSC,10.71,mAcm-2
2311,333 c2cc18189d.pdf,PDITTBT/PC71BM(1,JSC,7.46,mAcm-2
2312,333 c2cc18189d.pdf,PDITTBT/PC71BM(1,PCE,2.7,%
2313,333 c2cc18189d.pdf,unknown,VOC,1.14,N/A
2314,333 c2cc18189d.pdf,PDITTDTBT/DMPCBA(1,PCE,3.6,%
2315,333 c2cc18189d.pdf,PDIDTDTBT-based,FF,0.584,N/A
2316,333 c2cc18189d.pdf,PDITTDTBT/PC71BM(1:4,FF,0.584,%
2317,333 c2cc18189d.pdf,PDIDTDTBT-based,PCE,5.8,N/A
2318,333 c2cc18189d.pdf,P3HT/PCBM-based,VOC,1.14,V
2319,333 c2cc18189d.pdf,PDITTBT/PC71BM(1,VOC,0.88,V
2320,333 c2cc18189d.pdf,PDITTDTBT/DMPCBA(1,VOC,1.14,V
2321,333 c2cc18189d.pdf,HOMO,VOC,40.8,V
2322,333 c2cc18189d.pdf,PDITTDTBT/DMPCBA(1,JSC,8.97,mAcm-2
2323,333 c2cc18189d.pdf,PDIDTDTBT-based,JSC,10.71,N/A
2324,333 c2cc18189d.pdf,PDITTDTBT/PC71BM(1:4,PCE,5.8,%
2325,334 c003040f.pdf,PFDCTBT,FF,0.38,N/A
2326,334 c003040f.pdf,PCDCTBT,VOC,0.80,V
2327,334 c003040f.pdf,PCDCTBT,JSC,10.7,mAcm-2
2328,334 c003040f.pdf,PFDCTBT,PCE,2.8,%
2329,334 c003040f.pdf,PCDCTBT,FF,0.43,N/A
2330,334 c003040f.pdf,PFDCTBT,VOC,0.77,V
2331,334 c003040f.pdf,PFDCTBT,JSC,9.5,mAcm-2
2332,334 c003040f.pdf,PCDCTBT,PCE,3.7,%
2333,335 cm200041v.pdf,PCDCTBT-C8:PC71BM(1:3,PCE,4.6,%
2334,335 cm200041v.pdf,PCDCTDTBT-,FF,0.52,%
2335,335 cm200041v.pdf,PCDCTBT-C8:PC71BM(1:3,JSC,10.3,mA/cm2
2336,335 cm200041v.pdf,PCDCTBT-C8:PC71BM(1:3,FF,0.6,%
2337,335 cm200041v.pdf,PCDCTQ-C8,PCE,1.8,%
2338,335 cm200041v.pdf,unknown,PCE,3.7,%
2339,335 cm200041v.pdf,PCDCTBT-C8:PC71BM(1:3,VOC,0.74,V
2340,335 cm200041v.pdf,PCDCTQ-C8,JSC,5.8,mA/cm2
2341,"336 Chang_et_al-2012-Advanced_materials_(Deerfield_Beach,_Fla.).pdf",ODCB)as,JSC,10.35,mAcm−2
2342,"336 Chang_et_al-2012-Advanced_materials_(Deerfield_Beach,_Fla.).pdf",ODCB)as,PCE,4.8,%
2343,"336 Chang_et_al-2012-Advanced_materials_(Deerfield_Beach,_Fla.).pdf",PEDOT:PSS,PCE,7,%
2344,"336 Chang_et_al-2012-Advanced_materials_(Deerfield_Beach,_Fla.).pdf",ODCB)as,FF,0.557,%
2345,"336 Chang_et_al-2012-Advanced_materials_(Deerfield_Beach,_Fla.).pdf",PFDCTBT-C8:PC71BM(1:3,PCE,6,%
2346,"336 Chang_et_al-2012-Advanced_materials_(Deerfield_Beach,_Fla.).pdf",PFDCTBT-C8:PC71BM(1:3,PCE,7,%
2347,"336 Chang_et_al-2012-Advanced_materials_(Deerfield_Beach,_Fla.).pdf",unknown,JSC,11.31,mAcm−2
2348,"336 Chang_et_al-2012-Advanced_materials_(Deerfield_Beach,_Fla.).pdf",unknown,FF,0.634,%
2349,"336 Chang_et_al-2012-Advanced_materials_(Deerfield_Beach,_Fla.).pdf",ODCB)as,VOC,0.83,V
2350,337 Wu_et_al-2012-Advanced_Functional_Materials.pdf,PDTSCBT:PC,PCE,5.2,%
2351,337 Wu_et_al-2012-Advanced_Functional_Materials.pdf,PDTSCBT,FF,0.5670000000000001,%
2352,337 Wu_et_al-2012-Advanced_Functional_Materials.pdf,PDTSCBT,PCE,5.2,%
2353,337 Wu_et_al-2012-Advanced_Functional_Materials.pdf,PDTSCBT:PC,FF,0.5670000000000001,%
2354,338 ma300839c.pdf,PC61BM,VOC,0.86,V
2355,338 ma300839c.pdf,PC61BM(1,FF,0.56,%
2356,338 ma300839c.pdf,PC61BM,PCE,2.7,%
2357,338 ma300839c.pdf,PC61BM,PCE,1.5,%
2358,338 ma300839c.pdf,PC61BM(1,PCE,4.2,%
2359,338 ma300839c.pdf,PC61BM,JSC,3.8,mA/cm2
2360,338 ma300839c.pdf,PC61BM(1,JSC,8.8,mA/cm2
2361,338 ma300839c.pdf,PC61BM,PCE,4.2,%
2362,338 ma300839c.pdf,PC61BM(1,VOC,0.86,V
2363,338 ma300839c.pdf,PC61BM,JSC,8.8,mA/cm2
2364,338 ma300839c.pdf,PC61BM,FF,0.56,%
2365,339 cm3024082.pdf,PBDCPDT-TPD/PC71BM(1:3,PCE,6.6,%
2366,339 cm3024082.pdf,PC71BM(1:3,PCE,6.6,%
2367,339 cm3024082.pdf,PBDCPDT-TPD:PC71BM(1:3,JSC,11.71,N/A
2368,339 cm3024082.pdf,PBDCPDT-TPD/PC71BM(1:3,PCE,0.2,%
2369,339 cm3024082.pdf,PEDOT:PSS,FF,0.622,%
2370,339 cm3024082.pdf,PEDOT:PSS,JSC,12.21,N/A
2371,339 cm3024082.pdf,PBDCPDT-TPD:PC71BM(1:3,VOC,0.85,V
2372,339 cm3024082.pdf,PBDCPDT-TPD:PC71BM(1:3,FF,0.517,%
2373,339 cm3024082.pdf,PEDOT:PSS,VOC,0.87,V
2374,339 cm3024082.pdf,PBDCPDT-TPD:PC71BM(1:3,PCE,5.1,%
2375,340 c3cc43756f.pdf,P3HT:IC60BA/m-PEDOT:PSS/ZnO/PBDCPDT–FBT:PC71BM/MoO3/Ag,PCE,7.08,%
2376,340 c3cc43756f.pdf,PEDOT:PSS,VOC,1.62,V
2377,340 c3cc43756f.pdf,unknown,JSC,8.03,mAcm-2
2378,340 c3cc43756f.pdf,P3HT:IC60BA-based,FF,0.5489999999999999,%
2379,340 c3cc43756f.pdf,P3HT:IC60BA-based,PCE,4.50,%
2380,340 c3cc43756f.pdf,P3HT:IC60BA-based,VOC,0.82,V
2381,340 c3cc43756f.pdf,PBDCPDT–FBT,JSC,12.82,mAcm-2
2382,340 c3cc43756f.pdf,P3HT:IC60BA-based,JSC,12.82,mAcm-2
2383,340 c3cc43756f.pdf,PBDCPDT–FBT,PCE,5.76,%
2384,340 c3cc43756f.pdf,P3HT:IC60BA-based,PCE,5.76,%
2385,340 c3cc43756f.pdf,PBDCPDT–FBT,VOC,1.62,V
2386,340 c3cc43756f.pdf,PBDCPDT–FBT,PCE,7.08,%
2387,340 c3cc43756f.pdf,PBDCPDT–FBT,VOC,0.81,V
2388,340 c3cc43756f.pdf,P3HT:IC60BA-based,FF,0.555,%
2389,340 c3cc43756f.pdf,PBDCPDT–FBT,FF,0.555,%
2390,340 c3cc43756f.pdf,P3HT:IC60BA-based,VOC,0.81,V
2391,340 c3cc43756f.pdf,P3HT:IC60BA-based,JSC,10.01,mAcm-2
2392,340 c3cc43756f.pdf,P3HT:IC60BA/m-PEDOT:PSS/ZnO/PBDCPDT–FBT:PC71BM/MoO3/Ag,VOC,1.62,V
2393,341 ma3019552.pdf,PIDTTTPD:PC71BM(1:4,FF,0.6,%
2394,341 ma3019552.pdf,PIDTTBT:PC71BM(1:4,FF,0.55,%
2395,341 ma3019552.pdf,PIDTTFBT:PC71BM(1:4,PCE,4.2,%
2396,341 ma3019552.pdf,PIDTTBT:PC71BM(1:4,JSC,8.32,mA/cm2
2397,341 ma3019552.pdf,PIDTTTPD:PC71BM(1:4,JSC,7.99,mA/cm2
2398,341 ma3019552.pdf,PIDTTTPD:PC71BM(1:4,VOC,0.90,V
2399,341 ma3019552.pdf,PIDTTFBT:PC71BM(1:4,JSC,10.08,mA/cm2
2400,341 ma3019552.pdf,PIDTTTPD:PC71BM(1:4,PCE,4.3,%
2401,341 ma3019552.pdf,PIDTTBT:PC71BM(1:4,VOC,0.84,V
2402,341 ma3019552.pdf,PIDTTBT:PC71BM(1:4,PCE,3.8,%
2403,"342 Xu_et_al-2012-Advanced_materials_(Deerfield_Beach,_Fla.).pdf",PIDT-PhanQ,PCE,6.2,%
2404,"342 Xu_et_al-2012-Advanced_materials_(Deerfield_Beach,_Fla.).pdf",PIDTT-DFBT,FF,0.61,N/A
2405,"342 Xu_et_al-2012-Advanced_materials_(Deerfield_Beach,_Fla.).pdf",PIDTT-DFBT,PCE,7.03,%
2406,343 cm202612t.pdf,PTPTPTBT/PC71BM(1:4,JSC,12.10,mA/cm2
2407,343 cm202612t.pdf,PTPTPTQX/PC71BM(1:2,PCE,4.1,%
2408,343 cm202612t.pdf,PTPTPTQX/PC71BM(1:2,VOC,0.74,V
2409,343 cm202612t.pdf,PTPTPTBT/PC71BM(1:4,PCE,5.9,%
2410,343 cm202612t.pdf,PTPTPTQX/PC71BM(1:2,JSC,9.0,mA/cm2
2411,343 cm202612t.pdf,PTPTPTBT/PC71BM(1:4,FF,0.64,%
2412,343 cm202612t.pdf,PTPTPTBT/PC71BM,PCE,5.9,%
2413,343 cm202612t.pdf,PTPTPTQX/PC71BM(1:2,FF,0.61,%
2414,343 cm202612t.pdf,PTPTPTBT/PC71BM(1:4,VOC,0.76,V
2415,343 cm202612t.pdf,TPTPT,VOC,0.7,V
2416,343 cm202612t.pdf,TPTPT,JSC,5.30,mA/cm2
2417,343 cm202612t.pdf,TPTPT,FF,0.44,%
2418,343 cm202612t.pdf,PTPTPTBT/PC71BM,PCE,5.3,%
2419,343 cm202612t.pdf,TPTPT,PCE,1.65,%
2420,344 Li_et_al-2014-Advanced_Functional_Materials.pdf,PIDTT-T-DFBT,FF,0.55,N/A
2421,344 Li_et_al-2014-Advanced_Functional_Materials.pdf,PIDTCPDT-DFBT,FF,0.59,N/A
2422,344 Li_et_al-2014-Advanced_Functional_Materials.pdf,PIDTT-T-DFBT,PCE,5.26,%
2423,344 Li_et_al-2014-Advanced_Functional_Materials.pdf,PIDTCPDT-DFBT,PCE,6.46,%
2424,344 Li_et_al-2014-Advanced_Functional_Materials.pdf,PIDTCPDT-DFBT,JSC,14.59,mAcm−2
2425,345 ncomms2411.pdf,unknown,PCE,7.4,%
2426,345 ncomms2411.pdf,unknown,JSC,9.8,mAcm-2
2427,345 ncomms2411.pdf,unknown,FF,0.75,%
2428,345 ncomms2411.pdf,unknown,VOC,1.53,N/A
2429,345 ncomms2411.pdf,unknown,JSC,1.0378,N/A
2430,345 ncomms2411.pdf,unknown,FF,0.71,%
2431,345 ncomms2411.pdf,unknown,FF,0.685,%
2432,345 ncomms2411.pdf,PDTP-DFBT,PCE,7.9,%
2433,345 ncomms2411.pdf,unknown,PCE,11.1,%
2434,345 ncomms2411.pdf,unknown,FF,0.66,%
2435,345 ncomms2411.pdf,PCPDT-BT,JSC,10,mAcm-2
2436,345 ncomms2411.pdf,unknown,JSC,600,N/A
2437,345 ncomms2411.pdf,unknown,PCE,15,%
2438,345 ncomms2411.pdf,unknown,PCE,10.61,%
2439,345 ncomms2411.pdf,unknown,VOC,1.5306,V
2440,345 ncomms2411.pdf,NREL,FF,0.6920000000000001,%
2441,345 ncomms2411.pdf,unknown,PCE,43.5,%
2442,345 ncomms2411.pdf,NREL,JSC,9.80,mAcm-2
2443,345 ncomms2411.pdf,PDTP-DFBT-based,JSC,17,N/A
2444,345 ncomms2411.pdf,unknown,JSC,10.076,mAcm–2
2445,345 ncomms2411.pdf,NREL,JSC,2,%
2446,345 ncomms2411.pdf,NREL,VOC,1.51,V
2447,345 ncomms2411.pdf,unknown,VOC,1.53,V
2448,345 ncomms2411.pdf,PCPDT-BT,VOC,0.62,N/A
2449,345 ncomms2411.pdf,unknown,PCE,10.2,%
2450,346 Nie_et_al-2011-Macromolecular_Rapid_Communications.pdf,unknown,PCE,1.41,%
2451,346 Nie_et_al-2011-Macromolecular_Rapid_Communications.pdf,PC71BM,JSC,2.64,N/A
2452,346 Nie_et_al-2011-Macromolecular_Rapid_Communications.pdf,unknown,PCE,2.82,N/A
2453,346 Nie_et_al-2011-Macromolecular_Rapid_Communications.pdf,unknown,PCE,0.90,%
2454,346 Nie_et_al-2011-Macromolecular_Rapid_Communications.pdf,unknown,VOC,0.887,V
2455,346 Nie_et_al-2011-Macromolecular_Rapid_Communications.pdf,unknown,JSC,13.6,N/A
2456,346 Nie_et_al-2011-Macromolecular_Rapid_Communications.pdf,unknown,FF,0.508,N/A
2457,346 Nie_et_al-2011-Macromolecular_Rapid_Communications.pdf,unknown,JSC,13.1,N/A
2458,346 Nie_et_al-2011-Macromolecular_Rapid_Communications.pdf,unknown,PCE,5.65,%
2459,346 Nie_et_al-2011-Macromolecular_Rapid_Communications.pdf,unknown,PCE,6.05,%
2460,347 1-s2.0-S0032386110003836-main.pdf,OFET,PCE,2.58,%
2461,347 1-s2.0-S0032386110003836-main.pdf,PCDTBT,FF,0.44,%
2462,348 ma102080c.pdf,DTBTA:PCBM,PCE,0.9,%
2463,348 ma102080c.pdf,DTBTA,VOC,0.8,N/A
2464,348 ma102080c.pdf,unknown,JSC,2.64,mA/cm2
2465,348 ma102080c.pdf,unknown,JSC,2.19,mA/cm2
2466,348 ma102080c.pdf,DTBTA:PCBM,JSC,4.35,mA/cm2
2467,348 ma102080c.pdf,DTBTA,PCE,2.75,%
2468,348 ma102080c.pdf,DTBTA,VOC,0.55,V
2469,348 ma102080c.pdf,unknown,FF,0.013000000000000001,%
2470,348 ma102080c.pdf,DTBTA:PCBM,FF,0.85,V
2471,348 ma102080c.pdf,DTBTA:PCBM,PCE,0.4,%
2472,348 ma102080c.pdf,unknown,PCE,0.88,%
2473,348 ma102080c.pdf,unknown,PCE,1.39,%
2474,348 ma102080c.pdf,DTBTA:PCBM,FF,0.484,%
2475,348 ma102080c.pdf,DTBTA,VOC,0.6,V
2476,348 ma102080c.pdf,DTBTA:PCBM,PCE,1.16,%
2477,348 ma102080c.pdf,DTBTA,PCE,1.3,%
2478,348 ma102080c.pdf,DTBTA:PCBM,PCE,1.51,%
2479,348 ma102080c.pdf,unknown,VOC,1,V
2480,348 ma102080c.pdf,DTBTA:PCBM,FF,0.8,V
2481,348 ma102080c.pdf,unknown,JSC,2.64,N/A
2482,348 ma102080c.pdf,DTBTA:PCBM,VOC,0.55,V
2483,349 c0jm00772b.pdf,PCDTMBI:PC71BM,PCE,3.12,%
2484,349 c0jm00772b.pdf,PCDTMBI:PC71BM,FF,0.48,N/A
2485,350 1%2E3202393.pdf,unknown,PCE,5.5,%
2486,350 1%2E3202393.pdf,APFO-15,VOC,0.910,V
2487,350 1%2E3202393.pdf,PEDOT:PSS,FF,0.574,N/A
2488,350 1%2E3202393.pdf,8220GPC,PCE,3.7,%
2489,350 1%2E3202393.pdf,APFO-15,PCE,1.74,%
2490,350 1%2E3202393.pdf,PEDOT:PSS,JSC,9.72,mA/cm2
2491,350 1%2E3202393.pdf,unknown,PCE,3,%
2492,350 1%2E3202393.pdf,PEDOT:PSS,VOC,0.990,V
2493,"351 He_et_al-2011-Advanced_materials_(Deerfield_Beach,_Fla.).pdf",unknown,PCE,52,%
2494,"351 He_et_al-2011-Advanced_materials_(Deerfield_Beach,_Fla.).pdf",P3HT,PCE,80,%
2495,"351 He_et_al-2011-Advanced_materials_(Deerfield_Beach,_Fla.).pdf",unknown,PCE,6.07,%
2496,"351 He_et_al-2011-Advanced_materials_(Deerfield_Beach,_Fla.).pdf",unknown,PCE,4.52,%
2497,"351 He_et_al-2011-Advanced_materials_(Deerfield_Beach,_Fla.).pdf",unknown,FF,0.8,V
2498,"351 He_et_al-2011-Advanced_materials_(Deerfield_Beach,_Fla.).pdf",unknown,PCE,6,%
2499,"351 He_et_al-2011-Advanced_materials_(Deerfield_Beach,_Fla.).pdf",unknown,FF,0.78,V
2500,"351 He_et_al-2011-Advanced_materials_(Deerfield_Beach,_Fla.).pdf",unknown,PCE,8,N/A
2501,"351 He_et_al-2011-Advanced_materials_(Deerfield_Beach,_Fla.).pdf",unknown,PCE,3.99,%
2502,"352 Wang_et_al-2010-Advanced_materials_(Deerfield_Beach,_Fla.).pdf",unknown,PCE,5,N/A
2503,"352 Wang_et_al-2010-Advanced_materials_(Deerfield_Beach,_Fla.).pdf",ODCB,FF,0.60,N/A
2504,353 ja110619k.pdf,unknown,PCE,3,%
2505,353 ja110619k.pdf,unknown,PCE,5.4,%
2506,353 ja110619k.pdf,unknown,JSC,15,mAcm
2507,354 Zhang_et_al-2011-Advanced_Energy_Materials.pdf,PDTSTTz:PC,FF,0.587,N/A
2508,354 Zhang_et_al-2011-Advanced_Energy_Materials.pdf,PDTSTTz:PC,FF,0.61,%
2509,354 Zhang_et_al-2011-Advanced_Energy_Materials.pdf,PDTSTTz:PC,PCE,4.68,%
2510,354 Zhang_et_al-2011-Advanced_Energy_Materials.pdf,PDTSTTz,FF,0.587,N/A
2511,354 Zhang_et_al-2011-Advanced_Energy_Materials.pdf,unknown,PCE,5.59,%
2512,354 Zhang_et_al-2011-Advanced_Energy_Materials.pdf,unknown,FF,0.61,N/A
2513,354 Zhang_et_al-2011-Advanced_Energy_Materials.pdf,PDTSTTz,PCE,2.86,%
2514,354 Zhang_et_al-2011-Advanced_Energy_Materials.pdf,unknown,PCE,4.88,%
2515,355 ma100767b.pdf,PC60BM(1:1,PCE,1.63,%
2516,355 ma100767b.pdf,PC60BM(1:1,VOC,0.70,V
2517,355 ma100767b.pdf,PC60BM,PCE,1.36,%
2518,355 ma100767b.pdf,PC60BM,PCE,1.66,%
2519,355 ma100767b.pdf,PC60BM,FF,0.507,N/A
2520,355 ma100767b.pdf,PC60BM(1:1,FF,0.451,N/A
2521,355 ma100767b.pdf,PC70BM,VOC,0.68,V
2522,355 ma100767b.pdf,PC60BM,VOC,0.78,V
2523,355 ma100767b.pdf,unknown,PCE,3,%
2524,355 ma100767b.pdf,PC70BM,JSC,7.85,mA/cm2
2525,355 ma100767b.pdf,PC60BM,VOC,0.73,V
2526,355 ma100767b.pdf,PC70BM(1:1,FF,0.535,N/A
2527,355 ma100767b.pdf,PC60BM,JSC,4.49,mA/cm2
2528,355 ma100767b.pdf,HOMO,VOC,0.82,N/A
2529,355 ma100767b.pdf,PC60BM,JSC,4.85,mA/cm2
2530,355 ma100767b.pdf,PC60BM(1:1,JSC,5.14,mA/cm2
2531,355 ma100767b.pdf,PC70BM(1:1,JSC,7.85,mA/cm2
2532,355 ma100767b.pdf,PC70BM(1:1,VOC,0.68,V
2533,355 ma100767b.pdf,PC70BM,FF,0.535,N/A
2534,356 ja106052e.pdf,unknown,FF,0.59,N/A
2535,356 ja106052e.pdf,unknown,JSC,12.2,N/A
2536,356 ja106052e.pdf,unknown,VOC,0.75,V
2537,356 ja106052e.pdf,PCPDTTTz/PC71BM,PCE,5.4,%
2538,357 c1cc14132e.pdf,PDTSNTDO-based,VOC,0.88,V
2539,357 c1cc14132e.pdf,PDTSNTDO:PC70BM,PCE,3.31,%
2540,357 c1cc14132e.pdf,PDTSNTDO:PC70BM(1:2,FF,0.64,N/A
2541,357 c1cc14132e.pdf,unknown,PCE,7.3,%
2542,357 c1cc14132e.pdf,PDTSNTDO:PC70BM(1:2,PCE,5.21,%
2543,357 c1cc14132e.pdf,PDTSNTDO:PC70BM(1:2,JSC,9.24,mAcm-2
2544,357 c1cc14132e.pdf,PDTSNTDO:PC70BM(1:2,VOC,0.88,V
2545,357 c1cc14132e.pdf,PDTSNTDO:PC70BM,PCE,50,N/A
2546,357 c1cc14132e.pdf,PDTSNTDO:PC70BM,PCE,5.21,%
2547,357 c1cc14132e.pdf,PDTSNTDO-based,PCE,5.21,%
2548,358 1%2E2836266.pdf,unknown,JSC,9.5,mAcm−2
2549,358 1%2E2836266.pdf,unknown,VOC,0.90,V
2550,358 1%2E2836266.pdf,unknown,FF,0.507,%
2551,358 1%2E2836266.pdf,unknown,PCE,5.4,%
2552,359 b818885h.pdf,PDTPBT-C8,FF,0.46,N/A
2553,359 b818885h.pdf,PDTPBT-C5,PCE,2.80,%
2554,359 b818885h.pdf,unknown,PCE,1,%
2555,359 b818885h.pdf,PDTPBT-C8,PCE,1.23,%
2556,359 b818885h.pdf,PDTPBT-C6,JSC,11.1,mA/cm2
2557,359 b818885h.pdf,PDTPBT-C8,VOC,0.43,V
2558,359 b818885h.pdf,PDTPBT-C8,JSC,6.19,mA/cm2
2559,359 b818885h.pdf,PDTPBT-C6,PCE,2.06,%
2560,359 b818885h.pdf,unknown,PCE,5,%
2561,359 b818885h.pdf,PDTPBT-C6,VOC,0.43,V
2562,359 b818885h.pdf,PDTPBT-C6,FF,0.43,N/A
2563,360 c0jm03927f.pdf,PDTC,PCE,3.74,%
2564,360 c0jm03927f.pdf,HOMO)(,VOC,0.91,V
2565,360 c0jm03927f.pdf,HOMO,VOC,0.37,N/A
2566,360 c0jm03927f.pdf,HOMO,PCE,2.18,%
2567,360 c0jm03927f.pdf,PDTC-based,PCE,3.74,%
2568,361 c1jm13428k.pdf,unknown,PCE,2.5,%
2569,362 Zhou_et_al-2011-Angewandte_Chemie.pdf,HOMO,VOC,0.91,V
2570,362 Zhou_et_al-2011-Angewandte_Chemie.pdf,IPCE,FF,0.612,%
2571,363 am900327n.pdf,HMPBDT:PCBM(1:3,FF,0.40,N/A
2572,363 am900327n.pdf,PBDT-BT:PCBM(1:3,JSC,2.06,mA/cm2
2573,363 am900327n.pdf,HMPBDT:PCBM(1:3,JSC,0.34,mA/cm2
2574,363 am900327n.pdf,PBDT-BT:PCBM(1:3,VOC,0.72,V
2575,363 am900327n.pdf,PBDT-BT,FF,0.42,N/A
2576,363 am900327n.pdf,PBDT-BT:PCBM(1:3,PCE,0.6,%
2577,363 am900327n.pdf,HMPBDT:PCBM(1:3,PCE,0.10,%
2578,363 am900327n.pdf,PBDT-BT:PCBM(1:3,FF,0.42,N/A
2579,363 am900327n.pdf,PBDT-BT,PCE,0.60,%
2580,363 am900327n.pdf,HMPBDT,JSC,0.34,mA/cm2
2581,363 am900327n.pdf,HMPBDT:PCBM(1:3,VOC,0.76,V
2582,364 Xiao_et_al-2010-Advanced_Functional_Materials.pdf,HOMO,VOC,0.88,V
2583,364 Xiao_et_al-2010-Advanced_Functional_Materials.pdf,HOMO,JSC,10.6,mAcm-2
2584,365 ma1027164.pdf,PFTTQx,FF,0.59,N/A
2585,365 ma1027164.pdf,PFTTQx,VOC,0.90,V
2586,365 ma1027164.pdf,PFTTQx,JSC,7.4,mAcm-2
2587,365 ma1027164.pdf,PFTTQx,PCE,4.4,%
2588,366 ja9066139.pdf,PFPDT:PC71BM,PCE,4.37,%
2589,366 ja9066139.pdf,PFDCN:PC71BM,VOC,0.99,V
2590,366 ja9066139.pdf,PFDCN:PC71BM,FF,0.5,%
2591,366 ja9066139.pdf,PFPDT:PC71BM,JSC,9.61,mA/cm2
2592,366 ja9066139.pdf,PFPDT:PC71BM,FF,0.46,%
2593,366 ja9066139.pdf,PFDCN:PC71BM,JSC,9.62,mA/cm2
2594,366 ja9066139.pdf,PFPDT:PC71BM,VOC,0.99,V
2595,367 Fan_et_al-2011-Journal_of_Polymer_Science_Part_A-_Polymer_Chemistry.pdf,PC71BM,PCE,0.48,N/A
2596,367 Fan_et_al-2011-Journal_of_Polymer_Science_Part_A-_Polymer_Chemistry.pdf,PC71BM,PCE,1.33,%
2597,367 Fan_et_al-2011-Journal_of_Polymer_Science_Part_A-_Polymer_Chemistry.pdf,HOMO)level,PCE,6,N/A
2598,367 Fan_et_al-2011-Journal_of_Polymer_Science_Part_A-_Polymer_Chemistry.pdf,PC71BM,PCE,2,N/A
2599,368 Cheng_et_al-2011-Journal_of_Polymer_Science_Part_A-_Polymer_Chemistry.pdf,CPDT-co-DFADTA:PC71BM,JSC,4.57,mA/cm2
2600,368 Cheng_et_al-2011-Journal_of_Polymer_Science_Part_A-_Polymer_Chemistry.pdf,CPDT-co-DFADTA:PC71BM,PCE,1.38,%
2601,368 Cheng_et_al-2011-Journal_of_Polymer_Science_Part_A-_Polymer_Chemistry.pdf,CPDT-co-DFADTA:PC71BM,VOC,0.7,V
2602,368 Cheng_et_al-2011-Journal_of_Polymer_Science_Part_A-_Polymer_Chemistry.pdf,CPDT-co-DFADTA:PC71BM,FF,0.43,N/A
2603,369 ma302005j.pdf,HOMO,VOC,0.81,N/A
2604,369 ma302005j.pdf,HOMO,PCE,3.04,%
2605,369 ma302005j.pdf,IPCE,PCE,3.04,%
2606,369 ma302005j.pdf,HOMO,JSC,4.57,N/A
2607,369 ma302005j.pdf,PCBM,PCE,1.91,%
2608,369 ma302005j.pdf,HOMO,VOC,0.80,N/A
2609,369 ma302005j.pdf,HOMO,PCE,0.28,%
2610,369 ma302005j.pdf,PCBM,PCE,3.04,%
2611,370 ma2020112.pdf,P3SDTDPP:PC71BM,JSC,12.33,mA/cm2
